merchant_id,shop_name,shop_type,address,taste_score,env_score,sever_score,avg_score,price,wgs84_lon,wgs84_lat,contact_phone,business_hours,status
60001250,Seesaw Coffee,咖啡厅,龙蟠路108号钟山风景名胜区旅游服务中心金陵style第D1号房屋,4.3,4.4,4.4,4.4,30,118.8084766,32.06873012,19370752305,11:00-22:30,1
60001251,酱骨头超级排骨饭,东北菜,锁金村街道红山路88号常发广场负一楼(B1-002-01)29号,3.7,3.6,3.7,3.7,19,118.8049212,32.0825928,18121784086,10:00-21:00,1
60001252,Lagooon百灵岛咖啡,咖啡厅,龙蟠路100号花卉园3号门（情侣园停车场）,4.3,4.5,4.4,4.3,62,118.8056208,32.06972225,19951760632,08:30-22:00,1
60001253,久久丫,小吃快餐,蟠龙路1号,3.5,3.5,3.5,3.5,30,118.7796801,32.09294684,15179199145,10:30-02:00,1
60001254,张政卤菜店,小吃快餐,玄武湖街道锁金南路农贸超市4号门进口处左手边第一家(近苏果社区店),4.1,3.9,3.9,4.1,28,118.8138924,32.07318497,13851521920,11:00-21:30,1
60001255,小天希卤菜,小吃快餐,锁金中路6号,3.7,3.6,3.7,3.7,28,118.8104321,32.07435088,13912981009,10:30-21:00,1
60001256,李顺记鸡鸭,小吃快餐,新世界花园,3.8,3.8,3.9,3.8,32,118.8126241,32.06963086,18951719999,18:00-02:30,1
60001257,南农卤菜店,小吃快餐,北京东路71号金陵汤包王隔壁,3.9,3.5,3.8,3.9,27,118.7977014,32.05997062,13951733626,09:00-19:00,1
60001258,外婆私房菜,本帮江浙菜,龙蟠路1号南京商厦5楼,4.7,4.7,4.8,4.8,65,118.779674,32.09305086,19952136446,11:00-22:00,1
60001259,扬州特色包子馒头店,小吃快餐,芦蓆营21号三幢101室,3.7,3.6,3.7,3.7,,118.7755351,32.07850204,13951907838,07:30-19:30,1
60001260,刘姨鸭血粉丝,小吃快餐,百子亭18-20号,4.3,4,4.4,4.3,15,118.7809221,32.06761493,18061259986,06:30-20:00,1
60001261,徐州侉子菜馆,其他美食,韶山路80号,3.6,3.6,3.7,3.7,28,118.7808577,32.09281825,18052048249,11:00-22:00,1
60001262,甘尼仕·印度餐厅酒吧,东南亚菜,昆仑路3号（正对玄武湖大门右手边150米）,4.5,4.8,4.6,4.5,125,118.7821685,32.07138232,025-85860955,10:30-21:30,1
60001263,瑞幸咖啡,咖啡厅,大钟亭路6号电信营业厅一层大堂,4.1,4.1,4.1,4.1,12,118.7801866,32.06234787,18652909267,11:00-21:00,1
60001264,北院,创意菜,昆仑路7号,3.7,3.7,3.7,3.7,527,118.7823268,32.07070537,18651888568,10:30-22:00,1
60001265,Avalon Cafe&Bistro,创意菜,太平门路白马公园,4.2,4.6,4.2,4.3,72,118.8118813,32.06163575,,10:00-21:30,1
60001266,瑞幸咖啡,咖啡厅,龙蟠路155号-9紫金联合立方广场5幢一层,4.2,4.3,4.3,4.3,20,118.8021258,32.08147371,4000100100,10:30-22:00,1
60001267,星巴克,咖啡厅,红山路88号一层1B-036-1单元,4.3,4.3,4.3,4.3,37,118.8048967,32.08720074,025-86531077,10:00-21:00,1
60001268,瑞幸咖啡,咖啡厅,红山路88号常发广场1号楼一层,4.2,4.2,4.2,4.2,17,118.8058376,32.08740044,13255296010,10:30-20:00,1
60001269,安庆老头小吃,小吃快餐,芦席营82号7幢110室,3.5,3.5,3.5,3.5,,118.7755356,32.08338309,15062645694,16:00-03:00,1
60001270,沙县小吃,小吃快餐,龙蟠路79-27号,,,,0,17,118.7852953,32.09119868,13913986543,11:00-21:00,1
60001271,菠湃卷饼,小吃快餐,龙蟠路新庄53号,3.5,3.5,3.5,3.5,,118.7978224,32.08366696,,10:30-22:00,1
60001272,安庆小吃,小吃快餐,板仓街11号,3.7,3.6,3.7,3.7,11,118.8151232,32.07118682,13770552487,17:00-02:00,1
60001273,小夏酥烧饼,小吃快餐,锁金南路苏果超市旁,3.9,3.7,3.7,3.8,4,118.8133513,32.07312996,13913983879,10:00-23:00,1
60001274,奔跑吧土豆,小吃快餐,锁金北路锁金四村14幢101室,3.7,3.7,3.7,3.7,10,118.8120914,32.07624432,13327713703,10:30-22:00,1
60001275,微微鸡蛋灌饼,小吃快餐,芦席营22号-1,3.7,3.7,3.8,3.7,7,118.7759447,32.0766861,18512506785,11:00-21:00,1
60001276,沙县小吃,小吃快餐,中央路278-1号,3.7,3.6,3.7,3.7,16,118.779097,32.08556059,15259995226,10:30-21:30,1
60001277,小高放心油条,小吃快餐,锁金六村22幢-1号,3.7,3.7,3.7,3.7,2,118.813178,32.07278057,17705144074,10:00-22:00,1
60001278,鸡蛋灌饼,小吃快餐,锁金五村16号,3.7,3.7,3.7,3.7,7,118.8125822,32.07804161,18120165805,10:30-21:30,1
60001279,安庆小吃,小吃快餐,中央路70号,3.4,3.4,3.4,3.4,13,118.7794078,32.07005162,025-83029609,11:00-21:00,1
60001280,慢生活,咖啡厅,环湖路玄武湖公园-情侣园,3.4,3.4,3.4,3.4,31,118.8055906,32.0706294,,10:30-21:30,1
60001281,沙县小吃,小吃快餐,新庄村53号7幢5室,3.5,3.6,3.6,3.6,17,118.7972152,32.08404705,13814097338,10:00-22:30,1
60001282,沙县小吃,小吃快餐,红山南路与黄家圩路交叉口融创精彩天地·南京玄武湖,3.2,3.2,3.2,3.2,22,118.790073,32.09146451,15090045850,11:00-21:30,1
60001283,牛肉汤面馆西安小吃,小吃快餐,中央路高楼门5号,3.5,3.5,3.5,3.5,,118.7811069,32.06218797,18951668808,14:00-02:00,1
60001284,就这里川味小吃店,小吃快餐,玄武门街道兴隆大厦对面门面,,,,0,,118.7811391,32.09264357,,10:30-22:00,1
60001285,红山主题餐厅,创意菜,和燕路168号红山动物园内,3.5,3.5,3.5,3.5,,118.7989157,32.09183449,,11:00-22:00,1
60001286,老鼓楼汤包,小吃快餐,梅园新村街道太平门街10号(太平门车站旁),4.2,4,4.1,4.2,32,118.8058271,32.06002949,15150619907,11:00-21:00,1
60001287,和善园,小吃快餐,南昌路22号102室,3.4,3.4,3.4,3.4,6,118.7769734,32.08357771,18263066107,16:00-02:00,1
60001288,和善园,小吃快餐,天山路28号峨眉路菜场2号门面,3.6,3.7,3.7,3.7,6,118.7843804,32.06427465,13915907000,10:00-22:30,1
60001289,蘇小主·创意中国菜,创意菜,中央路201号金茂览秀城6楼,4.6,4.6,4.6,4.6,73,118.7779154,32.07484891,025-83709777,07:30-19:00,1
60001290,杨品香老鸭粉丝汤包,小吃快餐,龙蟠路173-6号,3.5,3.5,3.5,3.5,24,118.8076305,32.07363667,,06:30-20:30,1
60001291,张府园包子,小吃快餐,中央路206号(玄武门地铁站2号口步行70米),3.7,3.6,3.6,3.7,5,118.779042,32.07360596,13815421650,10:30-20:00,1
60001292,和州小笼包,小吃快餐,和燕路55号,,,,0,,118.7870876,32.09742545,,08:00-21:00,1
60001293,老南京汤包,小吃快餐,金贸大街工人新村121-8,3.9,3.9,3.9,3.9,19,118.7741059,32.08308151,18626468267,07:00-18:30,1
60001294,扬州包子店,小吃快餐,厚载巷18-20号(鼓楼地铁站4A口步行400米),3.5,3.5,3.6,3.5,,118.7799911,32.06477417,15062261813,11:00-21:00,1
60001295,张府园包子店,小吃快餐,太平门街10-14号,3.6,3.5,3.5,3.5,5,118.8059814,32.05965068,18795868857,11:30-21:30,1
60001296,扬州包子早餐粥,小吃快餐,天山路39号,3.6,3.6,3.6,3.6,5,118.7840709,32.06535348,15062261813,07:00-20:00,1
60001297,鼎蚨源汤包,小吃快餐,天山路39号,3.6,3.5,3.7,3.6,18,118.7843223,32.06498073,,05:30-14:00,1
60001298,环洲公馆·临湖餐厅,创意菜,玄武湖景区内玄武门入口向前300米环洲景区肯德基旁（近江南灶、大牌档、鸡鸣寺）,4.5,4.6,4.4,4.5,191,118.7858509,32.0727985,13390782327,09:00-20:30,1
60001299,文青汤包店,小吃快餐,锁金六村19号文青汤包,4.4,4.3,4.5,4.4,13,118.8132321,32.07285969,13851587449,08:00-21:00,1
60001300,京华汤包,小吃快餐,锁金北路锁金二村1幢108室,4.2,3.8,4,4.1,23,118.8082736,32.07546722,13951721591,11:00-20:30,1
60001301,鸡鸣汤包,小吃快餐,锁金三村3号,4.1,4,3.9,4.1,21,118.8083317,32.07569138,17326125019,08:30-21:00,1
60001302,小童汤包烧卖,小吃快餐,江西路10-7号附近,4.2,3.7,3.9,4.1,17,118.7772266,32.08468223,13851714735,07:30-20:30,1
60001303,和善园,小吃快餐,芦席营11-13号,4.1,4,4.1,4,5,118.7757054,32.07724296,18900507878,08:00-19:30,1
60001304,和善园,小吃快餐,红森公寓2幢104室,3.6,3.6,3.6,3.7,6,118.8030955,32.09467217,18726128801,06:30-17:00,1
60001305,鸡鸣汤包,小吃快餐,玄武湖景区内菱洲儿童乐园1号楼,4.4,4.3,4.3,4.3,29,118.7933435,32.07114912,025-58710970,14:00-21:00,1
60001306,上海.京华汤包,小吃快餐,锁金中路锁金四村20栋106,4.2,3.7,3.9,4.1,26,118.8107327,32.0742314,18362978336,16:00-02:00,1
60001307,和善园,小吃快餐,曹后村10号15幢109室,3.5,3.4,3.5,3.5,6,118.8005483,32.08677616,13951080139,07:30-20:00,1
60001308,五塘小笼包,小吃快餐,太平门街10号,3.9,3.9,3.9,3.9,13,118.805758,32.05968529,,10:30-21:30,1
60001309,和善园,小吃快餐,南京林业大学生物技术大楼东南门东320米,3.8,3.8,3.8,3.8,5,118.8124059,32.0781163,,11:00-22:30,1
60001310,南京小吃城,小吃快餐,龙蟠路111号(南京站地铁站1号口步行160米),3.5,3.5,3.5,3.5,23,118.7895453,32.08953333,13776615222,10:00-21:00,1
60001311,瑞幸咖啡,咖啡厅,中央路284号金谷创客一层107号,4.1,4.1,4.1,4.1,19,118.7791619,32.08738205,4000100100,08:30-22:00,1
60001312,麦咖啡,咖啡厅,龙蟠路111号南京站F2层(南京站地铁站2号口旁),,,,0,,118.7921977,32.09058652,025-52615509,10:30-02:00,1
60001313,永和大王,小吃快餐,龙蟠路111号火车站三楼候车室,3.7,3.7,3.7,3.8,32,118.7919104,32.08855365,4008159797,11:00-21:30,1
60001314,米棒台湾饭团,小吃快餐,文云巷云南北路83号,3.5,3.5,3.5,3.5,13,118.7759354,32.06931949,,10:30-21:00,1
60001315,美满吉·美满家餐饮连锁,小吃快餐,龙蟠路159号林业大学老赵美食城对面佐香苑2楼功夫面旁边,3.6,3.4,3.6,3.6,14,118.8125762,32.07816563,,18:00-02:30,1
60001316,咖喱小憩,小吃快餐,锁金五村16号院内,3.8,3.9,3.9,3.9,16,118.8123758,32.07819726,,09:00-19:00,1
60001317,老娘舅,小吃快餐,龙蟠路1号南京商厦美食荟,4,4,3.9,3.9,25,118.7800665,32.09328738,18761865437,11:00-22:00,1
60001318,老娘舅,小吃快餐,紫金联合立方广场5栋101室门面房,4.1,4.1,4.1,4.1,32,118.8018983,32.08157135,025-83132296,07:30-19:30,1
60001319,桥头排骨,小吃快餐,板仓街南京师范大学(紫金校区),3.7,3.7,3.7,3.7,18,118.8177815,32.07389436,13022569983,06:30-20:00,1
60001320,吴小糖·沙拉煎饼,小吃快餐,锁金一村9幢105室,3.7,3.8,3.7,3.7,14,118.8093179,32.07347667,13851818720,11:00-22:00,1
60001321,杨品香鸭血粉丝,小吃快餐,太平门街10号,3.7,3.7,3.7,3.6,25,118.805767,32.0596603,,10:30-21:30,1
60001322,东池便当,小吃快餐,红山路88-154号,,,,0,,118.8061141,32.08742793,025-83108446,11:00-21:00,1
60001323,福源餐饮店,小吃快餐,红山南路融创·精彩天地(建设中),,,,0,,118.7908051,32.09217375,17130298989,10:30-22:00,1
60001324,北方高庄手工馒头,小吃快餐,江西路3-6号(新模范马路地铁站2号口步行330米),3.5,3.5,3.5,3.5,,118.7769804,32.08385478,,10:00-21:30,1
60001325,好再来餐厅,小吃快餐,开心路53号9幢1室,3.4,3.4,3.2,3.4,32,118.7980919,32.08357939,13851999523,10:30-22:00,1
60001326,快天下中式快餐,小吃快餐,中央路70号万和尊邸2楼,3.6,3.7,3.6,3.6,22,118.7798054,32.06988506,025-86715099,10:00-21:00,1
60001327,安之楠煲煲香,小吃快餐,锁金北路锁金3村3号,3.7,3.7,3.8,3.7,17,118.8082355,32.0756672,13951718284,10:30-20:00,1
60001328,饱饱盖浇饭,小吃快餐,红山路88号常发广场负一楼(B1-002-01)26-1,3.6,3.6,3.6,3.6,11,118.8048837,32.08739776,15365800042,16:00-03:00,1
60001329,清真兰州牛肉拉面,小吃快餐,黄家圩34幢(玄武区红山街道黄家伟34栋101室兰州拉面),3.5,3.6,3.6,3.5,19,118.790252,32.09454142,13218886006,11:00-21:00,1
60001330,牛二爷·嫩牛五方,小吃快餐,东门街2号,,,,0,21,118.7828101,32.09686157,15295794497,10:30-22:00,1
60001331,老蔡早餐,小吃快餐,新庄村53号7幢25室,3.7,3.7,3.7,3.7,8,118.7974417,32.08391639,,17:00-02:00,1
60001332,小牛食府全牛,小吃快餐,黄家圩路31号,,,,0,,118.7895189,32.09372817,15660186282,10:00-23:00,1
60001333,七家湾牛肉锅贴店,小吃快餐,厚载巷20号(鼓楼地铁站4A口步行390米),3.5,3.4,3.6,3.5,21,118.7796296,32.06474172,13905161604,10:30-22:00,1
60001334,好兄弟盖浇饭,小吃快餐,厚载巷18号,3.8,3.7,3.8,3.8,20,118.7803716,32.06485465,13701583693,11:00-21:00,1
60001335,上海熏鱼名店,小吃快餐,锁金东路8号,3.5,3.5,3.5,3.5,34,118.8139375,32.07312905,13951695508,10:30-21:30,1
60001336,九仙尊·霍山石斛,食品滋补,北京东路42-2号万润达综合楼,,,,0,,118.802698,32.05841367,025-58783366,10:00-22:00,1
60001337,鮨帆.围炉烤肉,日本菜,玄武巷1号玄武湖景区环洲,,,,0,,118.790838,32.07265563,,10:30-21:30,1
60001338,妃尝·融合料理·深夜食堂,日本菜,红山路88-93号,4.8,4.7,4.8,4.8,81,118.8062774,32.08847644,15151543885,11:00-21:00,1
60001339,千鲤荨日式轻食料理,日本菜,锁金南路正清国医旁,3.9,3.9,3.9,3.9,58,118.8109462,32.07383871,18012939407,10:30-21:30,1
60001340,HoF翌日食鱼·bistro,日本菜,龙蟠路108号金陵style下沉式广场B115商铺,4.3,4.5,4.4,4.3,119,118.808117,32.06799432,13605191724,10:00-22:30,1
60001341,本湖月日本料理,日本菜,玄武门街道玄武门昆仑路1号(玄武湖正大门旁边),4.5,4.7,4.6,4.5,200,118.7820854,32.07182931,18120179527,11:00-21:30,1
60001342,鱼四季·春鮨,日本菜,龙蟠路108号金陵style一楼余欢领鲜火锅隔壁,4.7,4.8,4.7,4.7,464,118.8073764,32.06887818,025-58700567,14:00-02:00,1
60001343,鮨·鑫三文鱼日料宅配,日本菜,龙蟠路79-17号,3.7,3.7,3.7,3.7,72,118.7854947,32.09110493,17351028117,10:30-22:00,1
60001344,早餐店,小吃快餐,新影巷与板仓街交叉口东北方向80米左右,3.8,3.7,3.8,3.8,7,118.812076,32.06931279,13770699815,11:00-22:00,1
60001345,北方口碱大馒头,小吃快餐,小市街136号(小市地铁站1号口步行450米),3.7,3.7,3.7,3.7,1,118.7843996,32.09525032,13515104899,11:00-21:00,1
60001346,正宗淮南牛肉汤,小吃快餐,中央路305号(玄武门地铁站2号口步行430米),3.6,3.6,3.6,3.7,23,118.778635,32.0779014,15305160691,16:00-02:00,1
60001347,林大烧烤土豆焖饭,小吃快餐,龙蟠路173号8幢105室,,,,0,,118.8076976,32.07344575,15251881586,10:00-22:00,1
60001348,津津鸭血粉丝,小吃快餐,和燕路71号,3.7,3.6,3.7,3.7,,118.7899553,32.09726855,17502502993,10:30-21:30,1
60001349,南林外卖,小吃快餐,玄武湖街道,,,,0,,118.8177759,32.08078483,18351833221,11:00-22:30,1
60001350,金陵鸭血粉丝凉皮,小吃快餐,太阳宫广场,3.4,3.4,3.4,3.4,,118.8087152,32.06752529,13951021704,10:00-21:00,1
60001351,沙县小吃,小吃快餐,龙蟠路107号(南京站旁),3.4,3.4,3.4,3.4,17,118.7892208,32.08916978,,08:30-22:00,1
60001352,大众菜馆,小吃快餐,韶山路288号韶山路288号院小区,3.5,3.4,3.5,3.5,25,118.7952935,32.08654849,15205160079,10:30-02:00,1
60001353,南忆小吃城,小吃快餐,龙蟠路曙光国际大酒店,3.3,3.4,3.4,3.3,,118.7891787,32.08915271,,11:00-21:30,1
60001354,嘉年华美食餐厅,小吃快餐,中央路302号,3.6,3.6,3.6,3.6,,118.7799017,32.08969343,15094596000,10:30-21:00,1
60001355,金陵小吃,小吃快餐,龙蟠路189号(岗子村地铁站3号口步行110米),3.5,3.4,3.6,3.5,35,118.8100357,32.06981318,,18:00-02:30,1
60001356,米食乐大食堂,小吃快餐,红山路88号常发广场F1层,3.6,3.6,3.6,3.6,21,118.8058326,32.08732141,13337703883,09:00-19:00,1
60001357,瑞幸咖啡,咖啡厅,北京东路36号的兰园集贸市场一层A区1号,4.1,4.1,4.2,4.2,17,118.7976113,32.05863817,025-4000100100,11:00-22:00,1
60001358,徐州一碗羊汤,小吃快餐,小市街道和燕路小市村南门旁,3.5,3.5,3.5,3.5,,118.7936556,32.09760923,13951954332,07:30-19:30,1
60001359,椒上客地道川式快餐,小吃快餐,红山路88-89号,3.6,3.6,3.6,3.6,13,118.8060759,32.08851209,18637933401,06:30-20:00,1
60001360,光影精菜馆,本帮江浙菜,龙蟠路151—1号,3.9,4,3.9,3.9,73,118.8000807,32.08271651,13813821513,11:00-22:00,1
60001361,南京风味土菜馆,本帮江浙菜,韶山路246-1-3号,3.6,3.6,3.6,3.6,50,118.7863901,32.09064606,18951837947,10:30-21:30,1
60001362,闻道轩,本帮江浙菜,台城路与昆仑路交叉口东140米,3.5,3.5,3.5,3.5,107,118.7841919,32.06715403,,11:00-21:00,1
60001363,小邻湖渔头村·南京菜,本帮江浙菜,中央路264号（亚朵酒店旁）,4.7,4.6,4.6,4.6,80,118.779707,32.08330484,025-86801779,10:30-22:00,1
60001364,民嘟薈,本帮江浙菜,龙蟠路171-1号,3.8,3.9,3.9,3.8,78,118.8071714,32.07450104,025-85405711,10:00-21:30,1
60001365,胖鱼头,本帮江浙菜,高楼门62号,4.6,4.6,4.5,4.6,106,118.781411,32.06535304,025-85700577,10:30-22:00,1
60001366,南京大牌档,本帮江浙菜,龙蟠路108号金陵style1楼13-A号,4.6,4.7,4.6,4.6,74,118.807647,32.06813051,025-86615677,10:00-21:00,1
60001367,古都饭店,本帮江浙菜,中央路278号,3.7,3.7,3.7,3.7,108,118.7791181,32.0840913,025-83767553,10:30-20:00,1
60001368,燕皇家宴,本帮江浙菜,板仓街9号二楼,4.8,4.8,4.8,4.8,132,118.8146993,32.07080495,025-85460533,16:00-03:00,1
60001369,砾壤餐厅,本帮江浙菜,阳光路3号太阳宫演艺广场旁,4.3,4.3,4.3,4.3,102,118.8082404,32.06612713,025-86501423 ,11:00-21:00,1
60001370,泰和小馆,本帮江浙菜,龙蟠路太平花园10号商铺（太平门公交车站旁）,4.2,4.4,4.3,4.2,70,118.8062289,32.05962011,025-84668880,10:30-22:00,1
60001371,世纪缘湖滨花园酒店·湖景轩中餐厅,本帮江浙菜,阳光路3号世纪缘湖滨花园酒店,4.5,4.6,4.5,4.6,136,118.8092404,32.066455,025-52799777,17:00-02:00,1
60001372,江南晓菜,本帮江浙菜,板仓街9号(世界之窗旁),4.6,4.5,4.6,4.6,119,118.8147524,32.07081005,025-87776499,10:00-23:00,1
60001373,周黑鸭,小吃快餐,地铁三号线南京站DSK-12号铺位,3.9,3.8,3.8,3.8,37,118.7924441,32.09078193,15251773230,10:30-22:00,1
60001374,六合老鹅,小吃快餐,锁金南路与锁金东路交叉路口西南(锁金六村北),3.4,3.4,3.4,3.4,,118.814144,32.07275535,,11:00-21:00,1
60001375,冯家水西门老卤鸭专卖,小吃快餐,东门街36-4号,3.6,3.7,3.7,3.7,14,118.782012,32.0966445,18724015100,10:30-21:30,1
60001376,戒卤,小吃快餐,龙蟠路88号国展展览中心潮街区负一楼,3.5,3.5,3.5,3.5,,118.8039147,32.07748795,,10:00-22:00,1
60001377,星巴克,咖啡厅,龙蟠路1号商厦一层西门,4.2,4.2,4.2,4.2,38,118.7790762,32.09307715,025-85659992,10:30-21:30,1
60001378,瑞幸咖啡,咖啡厅,中央路32号联通大厦一层大堂,4.1,4.1,4.1,4.1,16,118.7792852,32.0642532,4000100100,11:00-21:00,1
60001379,六合卤菜店,小吃快餐,南昌路4号（新模范马路地铁站2号口步行170米）,3.5,3.5,3.5,3.5,20,118.7781559,32.08345304,13505156690,10:30-21:30,1
60001380,绝味鸭脖,小吃快餐,花园路28号,3.8,3.8,3.8,3.7,22,118.8158864,32.08585439,13915955843,10:00-22:30,1
60001381,陈记卤菜店,小吃快餐,东门街芯茹生活市场(小市地铁站1号口步行200米),3.5,3.5,3.5,3.5,,118.782763,32.09691152,13376095915,11:00-21:30,1
60001382,小孙鸭子店,小吃快餐,锁金南路锁金二村20栋106室,3.7,3.7,3.7,3.7,15,118.8098189,32.07387567,13776688993,14:00-02:00,1
60001383,小张生煎包,小吃快餐,江西路10-8号,3.5,3.5,3.5,3.5,,118.7772266,32.08467523,18061490383,10:30-22:00,1
60001384,美菜精致美食,小吃快餐,中央路70号,3.5,3.5,3.5,3.5,100,118.7798064,32.06987506,18118813786,11:00-22:00,1
60001385,老宋油条蒸饭店,小吃快餐,江西路10-6号,3.7,3.7,3.8,3.7,7,118.7772136,32.08464221,15996444756,11:00-21:00,1
60001386,疯狂酸辣粉面,小吃快餐,锁金二村东北门旁,3.5,3.5,3.5,3.5,,118.8102878,32.07496675,18012939407,16:00-02:00,1
60001387,特色酱香饼,小吃快餐,花园路7号,3.8,3.8,3.8,3.8,4,118.8195606,32.08219948,18613010140,10:00-22:30,1
60001388,刘姐杂粮煎烤饼,小吃快餐,锁金村街道曹后村邮电宿舍门面,,,,0,,118.8002026,32.08706764,,07:30-19:00,1
60001389,小支快餐,小吃快餐,曹后村巷26-2号03栋112室,3.4,3.4,3.4,3.4,,118.7999852,32.08684923,,06:30-20:30,1
60001390,海小主热卤炒饭,小吃快餐,玄武大道6号,,,,0,,118.8052849,32.08309255,,10:30-20:00,1
60001391,淮南牛肉汤面馆,小吃快餐,红山南路89号融创精彩天地1栋A112,3.7,3.8,3.7,3.7,19,118.7904747,32.09123906,17312162850,08:00-21:00,1
60001392,杂粮煎饼蒸饭,小吃快餐,芦席营15号,3.7,3.7,3.7,3.8,9,118.7756523,32.07735892,13655185779,07:00-18:30,1
60001393,鸭血粉丝特色小炒,小吃快餐,韶山路246号(南京站地铁站1号口步行470米),3.4,3.4,3.4,3.4,,118.7862939,32.09072495,,11:00-21:00,1
60001394,胖小妞擀面皮,小吃快餐,东门街如家·neo酒店(小市地铁站店)东侧约50米,3.4,3.4,3.4,3.4,,118.7820731,32.09666458,,11:30-21:30,1
60001395,山东羊肉汤,小吃快餐,锁金南路锁金村10-7号,3.7,3.7,3.7,3.7,24,118.8087287,32.07336759,18914758812,07:00-20:00,1
60001396,金陵风味菜馆,东北菜,建宁路6号,3.5,3.5,3.5,3.5,73,118.7773169,32.09320713,13851511586,05:30-14:00,1
60001397,藕仙来冰糖蜜汁藕,本帮江浙菜,锁金农贸市场,3.8,3.8,3.8,3.8,,118.8142682,32.07273557,15755348818,09:00-20:30,1
60001398,樱桃鸭,小吃快餐,峨嵋路2号,4.2,4.2,4.2,4.2,21,118.7818077,32.06352314,025-58993656 ,08:00-21:00,1
60001399,正宗水西门鸭子店,小吃快餐,和燕路63号线路新村社区,3.6,3.6,3.6,3.6,21,118.7899523,32.09721253,18651602958,11:00-20:30,1
60001400,绝味鸭脖,小吃快餐,龙蟠路111号,3.6,3.6,3.5,3.5,30,118.7913434,32.08829074,17314981638,08:30-21:00,1
60001401,周黑鸭,小吃快餐,玄武门街道南京地铁1号线玄武门站L玄02号铺位,3.7,3.7,3.7,3.7,22,118.7792184,32.0719028,4001717917,07:30-20:30,1
60001402,绝味鸭脖,小吃快餐,中央路359号,3.7,3.7,3.6,3.7,14,118.7786475,32.08428579,13951684607,08:00-19:30,1
60001403,良记家庭快餐,小吃快餐,高楼门5号（鼓楼地铁站4B口步行370米）,3.6,3.6,3.7,3.6,27,118.7814633,32.06235245,17798521150,06:30-17:00,1
60001404,小金金手作(玄武湖樱洲店),饮品店,玄武区玄武巷1号玄武湖景区环州路老儿童乐园,,,,4,22,118.7874271,32.07600339,15295532324,14:00-21:00,1
60001405,金陵珑·风味小吃,小吃快餐, 龙蟠路108号金陵style浪漫中心下沉式广场B107号,,,,,74,118.8079045,32.06779489,13770649799,16:00-02:00,1
60001406,曹记牛肉胡辣汤,小吃快餐,曹后村路与红山南路交叉口东北20米,,,,3.6,10,118.8002717,32.08682871,17612549633,07:30-20:00,1
